t,1,2,3,4,time,x,y,delta_x,delta_y
191.73,325.83724843124,323.831165369152,99.6490642448522,101,191.73,-57.1717136810552,-21.0938436330935,-0.0027853717027,0.013276978417203
191.74,325.672404728782,322.405856998217,100.247673522967,101,191.74,-57.1744990527578,-21.0805666546762,-0.002785371702601,0.013276978417299
191.75,323.807890497273,316.303277758484,100.44337643338,101,191.75,-57.1772844244604,-21.067289676259,-0.002785371702601,0.013276978417199
191.76,321.943376265764,310.200698518751,100.639079343792,101,191.76,-57.1800697961631,-21.0540126978417,-0.0027853717027,0.013276978417302
191.77,320.078862034256,304.098119279018,100.834782254205,101,191.77,-57.1828551678657,-21.0407357194244,-0.002785371702593,0.013276978417299
191.78,318.214347802741,297.995540039268,101.030485164618,101,191.78,-57.1587903237409,-21.0363568345324,0.024064844124794,0.004378884892002
191.79,316.349833571233,291.892960799534,101.226188075031,101,191.79,-57.1089282134292,-21.0405270983213,0.0498621103117,-0.0041702637889
191.8,315.271565585878,279.840948014338,101.910464798677,101,191.8,-57.0590661031175,-21.0446973621103,0.0498621103117,-0.004170263789
191.81,314.314644009093,266.870721123521,102.6701462417,101,191.81,-57.0092039928058,-21.0488676258993,0.0498621103117,-0.004170263789003
191.82,313.357722432308,253.900494232704,103.429827684724,101,191.82,-56.9593418824939,-21.0530378896883,0.049862110311899,-0.004170263789
191.83,312.400800855523,240.930267341886,104.189509127747,101,191.83,-56.9094797721822,-21.0572081534772,0.0498621103117,-0.0041702637889
191.84,311.443879278735,227.960040451032,104.949190570773,101,191.84,-56.8596176618704,-21.0613784172662,0.0498621103118,-0.004170263789
191.85,307.470454750001,215.333320248539,105.288552492858,101,191.85,-56.8097555515587,-21.0655486810552,0.0498621103117,-0.004170263789
191.86,301.117942882156,202.977520521178,105.296412385419,101,191.86,-56.7384145748503,-21.0769666107784,0.071340976708399,-0.011417929723198
191.87,294.765431014328,190.621720793852,105.30427227798,101,191.87,-56.5622061916169,-21.1237702035928,0.176208383233401,-0.046803592814403
191.88,288.4129191465,178.265921066527,105.31213217054,101,191.88,-56.385997808383,-21.1705737964072,0.176208383233899,-0.046803592814399
191.89,282.060407278672,165.910121339201,105.319992063101,101,191.89,-56.2097894251496,-21.2173773892216,0.176208383233401,-0.046803592814399
191.9,275.541902546709,156.252009183002,105.223044046491,101,191.9,-56.0335810419157,-21.2641809820361,0.176208383233899,-0.046803592814499
191.91,268.527557209155,154.652213544694,104.813022227443,101,191.91,-55.8573726586823,-21.3109845748504,0.176208383233401,-0.046803592814303
191.92,261.5132118716,153.052417906386,104.403000408396,101,191.92,-55.6811642754489,-21.3577881676647,0.176208383233401,-0.0468035928143
191.93,254.498866534066,151.452622268082,103.99297858935,101,191.93,-55.5049558922155,-21.4045917604791,0.176208383233401,-0.046803592814399
191.94,247.484521196531,149.852826629778,103.582956770304,101,191.94,-55.3287475089821,-21.4513953532934,0.176208383233401,-0.0468035928143
191.95,240.470175858997,148.253030991474,103.172934951257,101,191.95,-55.2324554916066,-21.4567572901679,0.096292017375497,-0.0053619368745
191.96,238.154405605487,147.508966609857,103.060206257477,101,191.96,-55.1537060911268,-21.4530222781774,0.078749400479801,0.0037350119905
191.97,236.107772067699,146.813918939869,102.96450666165,101,191.97,-55.0749566906473,-21.449287266187,0.078749400479502,0.003735011990401
191.98,234.061138529911,146.11887126988,102.868807065822,101,191.98,-54.9962072901678,-21.4455522541966,0.078749400479495,0.003735011990401
191.99,232.014504992129,145.423823599894,102.773107469994,101,191.99,-54.9174578896882,-21.4418172422062,0.078749400479602,0.003735011990401
192,229.967871454347,144.728775929908,102.677407874167,101,192,-54.8387084892087,-21.4380822302158,0.078749400479502,0.003735011990397
192.01,228.03497413775,143.973171329753,102.5957616889,101,192.01,-54.7599590887289,-21.4343472182254,0.078749400479801,0.003735011990401
192.02,226.1661304508,143.183462456246,102.52203006195,101,192.02,-54.6812096882492,-21.430612206235,0.078749400479701,0.003735011990401
192.03,224.297286763844,142.393753582737,102.448298435,101,192.03,-54.6391221582734,-21.4279258273381,0.042087529975795,0.0026863788969
192.04,222.428443076894,141.604044709229,102.37456680805,101,192.04,-54.6367516546763,-21.4263754676259,0.002370503597099,0.001550359712201
192.05,220.559599389938,140.81433583572,102.3008351811,101,192.05,-54.6343811510791,-21.4248251079137,0.002370503597206,0.001550359712198
192.06,219.111281886618,140.241174041095,102.244631189664,101,192.06,-54.632010647482,-21.4232747482014,0.002370503597099,0.001550359712301
192.07,218.50533116956,140.101783255301,102.223537254566,101,192.07,-54.6296401438849,-21.4217243884892,0.002370503597099,0.001550359712201
192.08,217.899380452503,139.962392469507,102.202443319467,101,192.08,-54.6272696402878,-21.420174028777,0.002370503597099,0.001550359712198
192.09,217.293429735444,139.823001683712,102.181349384368,101,192.09,-54.6248991366906,-21.4186236690647,0.002370503597199,0.001550359712301
192.1,216.687479018386,139.683610897918,102.160255449269,101,192.1,-54.6225286330935,-21.4170733093525,0.002370503597099,0.001550359712201
192.11,216.084588655405,139.543161158331,102.139421731492,101,192.11,-54.6203550359712,-21.4163194724221,0.002173597122301,0.0007538369304
192.12,215.594820090819,139.36356864167,102.128206590736,101,192.12,-54.6193910071942,-21.4204585611511,0.000964028776998,-0.004139088729001
192.13,215.105051526233,139.18397612501,102.11699144998,101,192.13,-54.6184269784173,-21.4245976498801,0.000964028776906,-0.004139088728998
192.14,214.615282961647,139.00438360835,102.105776309224,101,192.14,-54.6174629496403,-21.4287367386091,0.000964028776998,-0.004139088729001
192.15,214.125514397061,138.824791091689,102.094561168468,101,192.15,-54.6164989208633,-21.4328758273381,0.000964028776998,-0.004139088729001
192.16,213.635745832474,138.645198575028,102.083346027712,101,192.16,-54.6155348920863,-21.4370149160672,0.000964028776998,-0.004139088729097
192.17,213.342247874134,138.394412167891,102.057252773376,101,192.17,-54.6145708633094,-21.4411540047962,0.000964028776899,-0.004139088729001
192.18,213.1257311668,138.115702095272,102.025324025801,101,192.18,-54.6136068345324,-21.4452930935252,0.000964028777005,-0.004139088729001
192.19,212.909214459465,137.836992022653,101.993395278226,101,192.19,-54.6126428057554,-21.4494321822542,0.000964028776998,-0.004139088728998
192.2,212.692697752131,137.558281950033,101.96146653065,101,192.2,-54.6125507194245,-21.4490120383693,9.20863309019637E-05,0.000420143884899
192.21,212.476181044797,137.279571877414,101.929537783075,101,192.21,-54.612676618705,-21.4474520863309,-0.000125899280505,0.001559952038399
192.22,212.241765902865,137.0934336269,101.910160909937,101,192.22,-54.6128025179856,-21.4458921342926,-0.000125899280597,0.001559952038303
192.23,211.98177106185,137.039595178373,101.90872265424,101,192.23,-54.6129284172662,-21.4443321822542,-0.000125899280597,0.001559952038399
192.24,211.721776220835,136.985756729845,101.907284398544,101,192.24,-54.6130543165468,-21.4427722302158,-0.000125899280604,0.001559952038399
192.25,211.461781379821,136.931918281318,101.905846142848,101,192.25,-54.6131802158273,-21.4412122781775,-0.000125899280498,0.001559952038303
192.26,211.201786538806,136.87807983279,101.904407887151,101,192.26,-54.6133061151079,-21.4396523261391,-0.000125899280604,0.001559952038399
192.27,210.933840113728,136.819782074135,101.90225384809,101,192.27,-54.6134320143885,-21.4380923741007,-0.000125899280597,0.001559952038399
192.28,210.598217458029,136.723530959501,101.894007749933,101,192.28,-54.6129572661871,-21.4390999280576,0.000474748201398,-0.001007553956899
192.29,210.26259480233,136.627279844866,101.885761651776,101,192.29,-54.6117774100719,-21.4431215107914,0.001179856115201,-0.004021582733799
192.3,209.92697214663,136.531028730231,101.877515553618,101,192.3,-54.6105975539568,-21.4471430935252,0.001179856115101,-0.004021582733799
192.31,209.591349490932,136.434777615597,101.869269455461,101,192.31,-54.6094176978417,-21.451164676259,0.001179856115101,-0.004021582733802
192.32,209.255726835233,136.338526500962,101.861023357304,101,192.32,-54.6082378417266,-21.4551862589928,0.001179856115101,-0.004021582733799
192.33,209.008516954018,136.158791688018,101.841826244938,101,192.33,-54.6070579856115,-21.4592078417266,0.001179856115101,-0.004021582733799
192.34,208.783592863707,135.958013533142,101.819868762091,101,192.34,-54.6058781294964,-21.4632294244604,0.001179856115094,-0.004021582733802
192.35,208.558668773397,135.757235378267,101.797911279244,101,192.35,-54.6046982733813,-21.4672510071943,0.001179856115101,-0.004021582733898
192.36,208.333744683086,135.556457223391,101.775953796397,101,192.36,-54.6037376047904,-21.4705425269461,0.000960668590899,-0.003291519751802
192.37,208.108820592776,135.355679068515,101.75399631355,101,192.37,-54.6043843113772,-21.468480251497,-0.000646706586799,0.002062275449102
192.38,208.048193032814,135.222746064389,101.748037563228,101,192.38,-54.6050310179641,-21.4664179760479,-0.000646706586899,0.002062275449099
192.39,208.157080546774,135.159813173592,101.758585712479,101,192.39,-54.6056777245509,-21.4643557005988,-0.000646706586799,0.002062275449099
192.4,208.265968060734,135.096880282796,101.76913386173,101,192.4,-54.6063244311377,-21.4622934251497,-0.000646706586799,0.002062275449102
192.41,208.374855574695,135.033947392,101.779682010981,101,192.41,-54.6069711377246,-21.4602311497006,-0.000646706586899,0.002062275449099
192.42,208.483743088655,134.971014501204,101.790230160233,101,192.42,-54.6076178443114,-21.4581688742515,-0.000646706586799,0.002062275449102
192.43,208.595916680331,134.912049569877,101.79686010568,101,192.43,-54.6082645508982,-21.4561065988024,-0.000646706586799,0.002062275449099
192.44,208.722413754223,134.870380333237,101.786411233355,101,192.44,-54.608911257485,-21.4540443233533,-0.000646706586799,0.002062275449099
192.45,208.848910828115,134.828711096597,101.77596236103,101,192.45,-54.608103501199,-21.4548967266187,0.000807756286001,-0.000852403265398
192.46,208.975407902007,134.787041859957,101.765513488705,101,192.46,-54.606861294964,-21.4566197482014,0.001242206234998,-0.001723021582702
192.47,209.1019049759,134.745372623317,101.75506461638,101,192.47,-54.605619088729,-21.4583427697842,0.001242206234998,-0.001723021582798
192.48,209.228402049792,134.703703386677,101.744615744055,101,192.48,-54.604376882494,-21.4600657913669,0.001242206234998,-0.001723021582702
192.49,209.151470396237,134.593879683957,101.730203519797,101,192.49,-54.603134676259,-21.4617888129496,0.001242206234998,-0.001723021582698
192.5,209.04649278356,134.474659779465,101.715244883006,101,192.5,-54.601892470024,-21.4635118345324,0.001242206235005,-0.001723021582801
192.51,208.941515170884,134.355439874972,101.700286246215,101,192.51,-54.600650263789,-21.4652348561151,0.001242206234998,-0.001723021582698
192.52,208.836537558208,134.236219970479,101.685327609424,101,192.52,-54.599408057554,-21.4669578776978,0.001242206234998,-0.001723021582702
192.53,208.731559945531,134.117000065986,101.670368972633,101,192.53,-54.599345,-21.4655894364508,6.30575540014888E-05,0.001368441247003
192.54,208.637013838862,134.051564604616,101.672752953281,101,192.54,-54.600845,-21.4601230095923,-0.0015,0.005466426858497
192.55,208.550254349304,134.02627664111,101.688082363055,101,192.55,-54.602345,-21.4546565827338,-0.0015,0.005466426858501
192.56,208.463494859746,134.000988677603,101.703411772828,101,192.56,-54.603845,-21.4491901558753,-0.0015,0.005466426858501
192.57,208.376735370189,133.975700714096,101.718741182602,101,192.57,-54.605345,-21.4437237290168,-0.0015,0.005466426858501
192.58,208.289975880631,133.95041275059,101.734070592376,101,192.58,-54.606845,-21.4382573021583,-0.0015,0.005466426858501
192.59,208.215067972188,133.928161864072,101.741217736167,101,192.59,-54.608345,-21.4327908752997,-0.0015,0.0054664268586
192.6,208.173557911608,133.914469484157,101.725307190706,101,192.6,-54.609845,-21.4273244484412,-0.0015,0.005466426858497
192.61,208.132047851028,133.900777104242,101.709396645245,101,192.61,-54.6109739928058,-21.4229985611511,-0.001128992805803,0.004325887290101
192.62,208.090537790448,133.887084724327,101.693486099784,101,192.62,-54.6083516906475,-21.4302047961631,0.002622302158301,-0.007206235011999
192.63,208.049027729869,133.873392344413,101.677575554323,101,192.63,-54.6057293884892,-21.4374110311751,0.002622302158301,-0.007206235011999
192.64,208.007517669289,133.859699964498,101.661665008862,101,192.64,-54.6031070863309,-21.4446172661871,0.002622302158301,-0.007206235012003
192.65,207.959030891061,133.792622245647,101.650320074195,101,192.65,-54.6004847841727,-21.4518235011991,0.002622302158201,-0.007206235011999
192.66,207.910202654038,133.72293170879,101.639198592452,101,192.66,-54.5978624820144,-21.459029736211,0.002622302158301,-0.0072062350119
192.67,207.861374417016,133.653241171934,101.628077110709,101,192.67,-54.5952401798561,-21.466235971223,0.002622302158301,-0.007206235011999
192.68,207.812546179994,133.583550635078,101.616955628966,101,192.68,-54.5926178776978,-21.473442206235,0.002622302158301,-0.007206235011999
192.69,207.763717942971,133.513860098222,101.605834147223,101,192.69,-54.5899955755396,-21.480648441247,0.002622302158194,-0.007206235011999
192.7,207.659505962144,133.469311341561,101.608033921877,101,192.7,-54.5910279496403,-21.4757971223021,-0.001032374100696,0.004851318944898
192.71,207.524987592058,133.438520350715,101.61752318536,101,192.71,-54.5932785491607,-21.466926618705,-0.002250599520401,0.008870503597102
192.72,207.390469221972,133.407729359869,101.627012448844,101,192.72,-54.5955291486811,-21.4580561151079,-0.002250599520401,0.008870503597098
192.73,207.255950851886,133.376938369022,101.636501712327,101,192.73,-54.5977797482014,-21.4491856115108,-0.002250599520295,0.008870503597102
192.74,207.1214324818,133.346147378176,101.64599097581,101,192.74,-54.6000303477218,-21.4403151079137,-0.002250599520401,0.008870503597098
192.75,206.979701243801,133.297752752683,101.64650478029,101,192.75,-54.6022809472422,-21.4314446043166,-0.002250599520401,0.008870503597102
192.76,206.823842939427,133.2148797868,101.629439321344,101,192.76,-54.6045315467626,-21.4225741007194,-0.002250599520401,0.008870503597198
192.77,206.667984635054,133.132006820917,101.612373862399,101,192.77,-54.606782146283,-21.4137035971223,-0.002250599520401,0.008870503597102
192.78,206.51212633068,133.049133855034,101.595308403454,101,192.78,-54.6067777458034,-21.4125370623501,4.40047960381662E-06,0.001166534772199
192.79,206.356268026307,132.966260889152,101.578242944508,101,192.79,-54.6035283453237,-21.4224567266187,0.003249400479696,-0.009919664268601
192.8,206.200603030997,132.884856239527,101.561526986646,101,192.8,-54.6002789448441,-21.4323763908873,0.003249400479604,-0.009919664268597
192.81,206.051000359474,132.84949913879,101.555771656714,101,192.81,-54.5970295443645,-21.4422960551559,0.003249400479596,-0.009919664268601
192.82,205.901397687951,132.814142038053,101.550016326783,101,192.82,-54.5937801438849,-21.4522157194245,0.003249400479604,-0.009919664268601
192.83,205.751795016428,132.778784937316,101.544260996852,101,192.83,-54.5905307434053,-21.4621353836931,0.003249400479596,-0.009919664268597
192.84,205.602192344904,132.743427836578,101.53850566692,101,192.84,-54.5872813429257,-21.4720550479617,0.003249400479604,-0.009919664268601
192.85,205.452589673381,132.708070735841,101.532750336989,101,192.85,-54.584031942446,-21.4819747122302,0.003249400479696,-0.009919664268502
192.86,205.735113160816,132.76262081273,101.546086943383,101,192.86,-54.5812377724551,-21.4904477724551,0.002794169990906,-0.008473060224897
192.87,206.180312172527,132.851016786133,101.566610781298,101,192.87,-54.5844916646707,-21.4797016646706,-0.003253892215604,0.010746107784499
192.88,206.625511184238,132.939412759535,101.587134619214,101,192.88,-54.5877455568862,-21.4689555568862,-0.003253892215497,0.010746107784399
192.89,207.07071019595,133.027808732937,101.60765845713,101,192.89,-54.5909994491018,-21.4582094491018,-0.003253892215604,0.010746107784399
192.9,207.515909207661,133.116204706339,101.628182295045,101,192.9,-54.5942533413174,-21.4474633413173,-0.003253892215596,0.010746107784502
192.91,208.020699094099,133.201317306294,101.633652506349,101,192.91,-54.5975072335329,-21.4367172335329,-0.003253892215504,0.010746107784399
192.92,208.607376378272,133.281918025718,101.618436625773,101,192.92,-54.6007611257485,-21.4259711257485,-0.003253892215596,0.010746107784399
192.93,209.194053662443,133.362518745142,101.603220745198,101,192.93,-54.6040150179641,-21.4152250179641,-0.003253892215604,0.010746107784399
192.94,209.780730946614,133.443119464566,101.588004864622,101,192.94,-54.6072689101796,-21.4044789101796,-0.003253892215497,0.010746107784502
192.95,210.367408230785,133.523720183991,101.572788984047,101,192.95,-54.6114450359712,-21.403838057554,-0.004176125791602,0.000640852625597
192.96,210.977448847564,133.651854799483,101.559780838623,101,192.96,-54.6159798081535,-21.4071270263789,-0.004534772182296,-0.003288968824901
192.97,211.78803294581,134.188005393063,101.565723195725,101,192.97,-54.6205145803357,-21.4104159952038,-0.004534772182204,-0.003288968824897
192.98,212.598617044056,134.724155986644,101.571665552826,101,192.98,-54.625049352518,-21.4137049640288,-0.004534772182296,-0.003288968825
192.99,213.4092011423,135.260306580222,101.577607909927,101,192.99,-54.6295841247003,-21.4169939328537,-0.004534772182303,-0.003288968824901
193,214.219785240543,135.796457173801,101.583550267028,101,193,-54.6341188968825,-21.4202829016787,-0.004534772182197,-0.003288968825
193.01,215.030369338787,136.332607767379,101.58949262413,101,193.01,-54.6386536690648,-21.4235718705036,-0.004534772182303,-0.003288968824901
193.02,216.971715202399,136.990087583472,101.600166677196,101,193.02,-54.643188441247,-21.4268608393286,-0.004534772182197,-0.003288968825
193.03,219.203484531499,137.678729448325,101.612056013252,101,193.03,-54.6442412470024,-21.4299238129497,-0.0010528057554,-0.003062973621098
193.04,221.435253860593,138.367371313176,101.623945349309,101,193.04,-54.6396129496403,-21.432618057554,0.004628297362096,-0.002694244604299
193.05,223.667023189693,139.05601317803,101.635834685365,101,193.05,-54.6349846522782,-21.4353123021583,0.004628297362103,-0.002694244604303
193.06,225.898792518787,139.744655042881,101.647724021422,101,193.06,-54.6303563549161,-21.4380065467626,0.004628297362096,-0.002694244604299
193.07,228.225325199872,140.723296764018,101.650234905753,101,193.07,-54.6257280575539,-21.4407007913669,0.004628297362203,-0.002694244604299
193.08,230.650879185697,142.004968755196,101.642945941232,101,193.08,-54.6210997601918,-21.4433950359712,0.004628297362103,-0.002694244604299
193.09,233.076433171529,143.286640746377,101.63565697671,101,193.09,-54.6164714628297,-21.4460892805755,0.004628297362096,-0.002694244604299
193.1,235.501987157354,144.568312737555,101.628368012189,101,193.1,-54.6118431654676,-21.4487835251799,0.004628297362103,-0.002694244604399
193.11,237.927541143186,145.849984728737,101.621079047668,101,193.11,-54.6078251318945,-21.4513598321343,0.004018033573097,-0.002576306954403
193.12,240.53596677217,147.698365480253,101.620030222238,101,193.12,-54.6184534292566,-21.4511056354916,-0.010628297362096,0.0002541966427
193.13,243.956461189194,152.063300948681,101.64669166452,101,193.13,-54.6290817266187,-21.4508514388489,-0.010628297362104,0.0002541966427
193.14,247.376955606217,156.428236417108,101.673353106802,101,193.14,-54.6397100239808,-21.4505972422062,-0.010628297362096,0.0002541966427
193.15,250.797450023241,160.793171885535,101.700014549083,101,193.15,-54.650338321343,-21.4503430455636,-0.010628297362203,0.000254196642601
193.16,254.217944440275,165.158107353975,101.726675991365,101,193.16,-54.6609666187051,-21.4500888489209,-0.010628297362104,0.0002541966427
193.17,257.638438857308,169.523042822415,101.753337433648,101,193.17,-54.6715949160672,-21.4498346522782,-0.010628297362096,0.0002541966427
193.18,261.859368120674,176.298531909014,101.693497028277,101,193.18,-54.6822232134293,-21.4495804556355,-0.010628297362104,0.0002541966427
193.19,266.191077629901,183.407641806476,101.621684760369,101,193.19,-54.6928515107914,-21.4493262589928,-0.010628297362096,0.000254196642697
193.2,270.522787139127,190.516751703938,101.549872492462,101,193.2,-54.7098905995204,-21.4518661870504,-0.017039088729,-0.002539928057598
193.21,274.854496648353,197.625861601399,101.478060224554,101,193.21,-54.7296771702638,-21.4556035971223,-0.019786570743399,-0.003737410071899
193.22,279.186206157592,204.734971498881,101.406247956646,101,193.22,-54.7494637410072,-21.4593410071943,-0.019786570743399,-0.003737410072002
193.23,283.609124139213,218.118456863921,101.365945120014,101,193.23,-54.7692503117506,-21.4630784172662,-0.019786570743399,-0.003737410071899
193.24,288.100411995497,236.205214339307,101.349261754371,101,193.24,-54.789036882494,-21.4668158273381,-0.019786570743406,-0.003737410071899
193.25,292.591699851781,254.291971814692,101.332578388727,101,193.25,-54.8088234532374,-21.4705532374101,-0.019786570743399,-0.003737410072002
193.26,297.082987708066,272.378729290077,101.315895023084,101,193.26,-54.8286100239809,-21.474290647482,-0.019786570743499,-0.003737410071899
193.27,301.57427556435,290.465486765462,101.299211657441,101,193.27,-54.8483965947243,-21.478028057554,-0.019786570743399,-0.003737410071999
193.28,305.872913913816,305.32186275529,101.238725083963,101,193.28,-54.9126146762595,-21.4697784172661,-0.064218081535202,0.0082496402879
193.29,309.636968928048,311.214249493136,101.056688939334,101,193.29,-55.0558221103121,-21.4402184652277,-0.143207434052599,0.029559952038397
193.3,313.401023942291,317.106636230999,100.874652794704,101,193.3,-55.1990295443647,-21.4106585131894,-0.143207434052599,0.029559952038302
193.31,317.165078956523,322.999022968846,100.692616650075,101,193.31,-55.3422369784173,-21.3810985611511,-0.143207434052599,0.029559952038302
193.32,320.929133970754,328.891409706692,100.510580505446,101,193.32,-55.4854444124703,-21.3515386091127,-0.143207434053004,0.029559952038397
193.33,324.693188984986,334.783796444538,100.328544360817,101,193.33,-55.6286518465229,-21.3219786570743,-0.143207434052599,0.029559952038401
193.34,323.491788108112,334.107171728144,99.9587824129652,101,193.34,-55.7718592805759,-21.2924187050359,-0.143207434053004,0.029559952038401
193.35,322.08245640285,333.155466531056,99.58115935777,101,193.35,-55.9150667146285,-21.2628587529975,-0.143207434052599,0.029559952038401
193.36,320.673124697583,332.203761333965,99.2035363025736,101,193.36,-56.060350694611,-21.2333303113772,-0.145283979982501,0.0295284416203
193.37,319.26379299232,331.252056136877,98.8259132473784,101,193.37,-56.3073854251497,-21.2053458802395,-0.247034730538694,0.0279844311377
193.38,317.854461287057,330.300350939788,98.4482901921831,101,193.38,-56.5544201556891,-21.1773614491017,-0.247034730539404,0.027984431137799
193.39,317.386697401749,329.924386632468,98.4767093939735,101,193.39,-56.8014548862279,-21.149377017964,-0.2470347305388,0.0279844311377
193.4,317.417629009292,329.85335987791,98.720186331568,101,193.4,-57.0484896167673,-21.1213925868262,-0.247034730539397,0.027984431137799
193.41,317.448560616835,329.782333123352,98.9636632691631,101,193.41,-57.295524347306,-21.0934081556885,-0.247034730538701,0.0279844311377
193.42,317.479492224378,329.711306368794,99.2071402067583,101,193.42,-57.5425590778448,-21.0654237245508,-0.2470347305388,0.0279844311377
193.43,317.510423831921,329.640279614236,99.4506171443527,101,193.43,-57.7895938083835,-21.0374392934131,-0.247034730538701,0.0279844311377
193.44,317.677441068271,329.520701260235,99.6816006821717,101,193.44,-58.0366285389222,-21.0094548622754,-0.247034730538701,0.0279844311377
193.45,318.099588475839,329.310099497022,99.8891618847172,101,193.45,-58.1086607434053,-21.0005750839329,-0.072032204483101,0.0088797783425
193.46,318.521735883408,329.099497733809,100.096723087263,101,193.46,-58.0944976738609,-21.001105059952,0.014163069544402,-0.000529976019099
193.47,318.943883290977,328.888895970595,100.304284289809,101,193.47,-58.0803346043165,-21.0016350359712,0.014163069544402,-0.000529976019202
193.48,319.366030698547,328.678294207381,100.511845492355,101,193.48,-58.0661715347722,-21.0021650119904,0.014163069544296,-0.000529976019198
193.49,319.797577035399,328.465713242197,100.696190193507,101,193.49,-58.0520084652278,-21.0026949880096,0.014163069544402,-0.000529976019202
193.5,320.451009260447,328.206408126409,100.332449695082,101,193.5,-58.0378453956835,-21.0032249640288,0.014163069544303,-0.000529976019198
193.51,321.104441485496,327.947103010622,99.9687091966571,101,193.51,-58.0236823261391,-21.003754940048,0.014163069544395,-0.000529976019202
193.52,321.757873710544,327.687797894834,99.6049686982322,101,193.52,-58.0095192565947,-21.0042849160671,0.014163069544402,-0.000529976019099
193.53,322.411305935594,327.428492779046,99.2412281998063,101,193.53,-57.9982854316547,-21.0044785611511,0.01123382494,-0.000193645084
193.54,323.064738160642,327.169187663259,98.8774877013814,101,193.54,-57.9929988609113,-21.003989352518,0.005286570743401,0.000489208633098
193.55,322.921777779329,326.976816935781,98.7306544920351,101,193.55,-57.9877122901679,-21.0035001438849,0.005286570743401,0.000489208633102
193.56,322.491528574346,326.808591964463,98.6620679156024,101,193.56,-57.9824257194245,-21.0030109352518,0.005286570743401,0.000489208633098
193.57,322.061279369363,326.640366993144,98.5934813391698,101,193.57,-57.977139148681,-21.0025217266187,0.0052865707435,0.000489208633102
193.58,321.63103016438,326.472142021826,98.5248947627372,101,193.58,-57.9718525779376,-21.0020325179856,0.005286570743401,0.000489208633098
193.59,321.200780959396,326.303917050508,98.4563081863043,101,193.59,-57.9665660071942,-21.0015433093525,0.005286570743394,0.000489208633102
193.6,320.876668137989,326.187206726578,98.4039570363693,101,193.6,-57.9612794364508,-21.0010541007194,0.005286570743401,0.000489208633098
193.61,320.738078844908,326.160542613211,98.3799849729096,101,193.61,-57.9559928657074,-21.0005648920863,0.005286570743401,0.000489208633102
193.62,320.599489551827,326.133878499844,98.35601290945,101,193.62,-57.9548680935252,-21.0015428776978,0.001124772182202,-0.000977985611502
193.63,320.460900258746,326.107214386477,98.3320408459904,101,193.63,-57.9537853597122,-21.0025356834532,0.001082733813,-0.000992805755399
193.64,320.322310965664,326.08055027311,98.3080687825307,101,193.64,-57.9527026258993,-21.0035284892086,0.0010827338129,-0.000992805755399
193.65,320.190066516891,326.054855053899,98.2837762312506,101,193.65,-57.9516198920863,-21.004521294964,0.001082733813,-0.000992805755402
193.66,320.161569799417,326.045002708933,98.2542432228899,101,193.66,-57.9505371582734,-21.0055141007194,0.0010827338129,-0.000992805755399
193.67,320.133073081942,326.035150363967,98.2247102145291,101,193.67,-57.9494544244604,-21.0065069064748,0.001082733813,-0.000992805755402
193.68,320.104576364468,326.025298019001,98.1951772061684,101,193.68,-57.9483716906475,-21.0074997122302,0.0010827338129,-0.000992805755399
193.69,320.076079646993,326.015445674035,98.1656441978076,101,193.69,-57.9472889568345,-21.0084925179856,0.001082733813,-0.000992805755402
193.7,320.047582929519,326.00559332907,98.1361111894469,101,193.7,-57.9451992685851,-21.0092039688249,0.002089688249399,-0.000711450839297
193.71,320.189456536032,325.913458864285,98.1103217169689,101,193.71,-57.9425673741007,-21.0097639208633,0.002631894484402,-0.000559952038401
193.72,320.38774043836,325.794080460471,98.085771744197,101,193.72,-57.9399354796163,-21.0103238729017,0.002631894484395,-0.000559952038401
193.73,320.586024340688,325.674702056657,98.0612217714251,101,193.73,-57.9373035851319,-21.01088382494,0.002631894484402,-0.000559952038298
193.74,320.784308243016,325.555323652843,98.0366717986532,101,193.74,-57.9346716906475,-21.0114437769784,0.002631894484402,-0.000559952038401
193.75,320.982592145343,325.435945249029,98.0121218258814,101,193.75,-57.9320397961631,-21.0120037290168,0.002631894484395,-0.000559952038401
193.76,321.084398994594,325.606786642879,98.0502970290589,101,193.76,-57.9294079016787,-21.0125636810552,0.002631894484402,-0.000559952038401
193.77,321.066143783626,326.138795648226,98.1665313521195,101,193.77,-57.9267760071942,-21.0131236330935,0.002631894484502,-0.000559952038298
193.78,321.047888572658,326.670804653574,98.2827656751804,101,193.78,-57.9275779016787,-21.0127599040767,-0.000801894484503,0.000363729016801
193.79,321.029633361691,327.20281365892,98.3989999982409,101,193.79,-57.9360227458034,-21.0103402398081,-0.008444844124696,0.002419664268597
193.8,321.011378150723,327.734822664268,98.5152343213018,101,193.8,-57.9444675899281,-21.0079205755396,-0.008444844124703,0.002419664268501
193.81,321.108668684402,327.847439545482,98.6368005571013,101,193.81,-57.9529124340528,-21.005500911271,-0.008444844124696,0.002419664268601
193.82,321.941882760796,325.288901909314,98.7923263309547,101,193.82,-57.9613572781775,-21.0030812470024,-0.008444844124703,0.002419664268601
193.83,322.77509683719,322.730364273145,98.9478521048081,101,193.83,-57.9698021223022,-21.0006615827338,-0.008444844124696,0.002419664268597
193.84,323.608310913587,320.171826636969,99.1033778786619,101,193.84,-57.9782469664269,-20.9982419184652,-0.008444844124703,0.002419664268601
